Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Chad,TCD,,0.287120014,0.339729995,,0.462040007,,,,,,,,,,,1.780750036,,1.652119994,,1.779170036,2.263930082,,,,2.652080059,3.206010103,3.442830086,3.682159901,4.102920055,4.38297987,5.026159763,6.11274004,6.929349899,7.464719772,7.821690083,8.241519928,8.656599998,11.72854042,12.57633972,13.7896204,13.79335022,14.41545963,14.40406036,16.0589695,14.76692009,14.35595036,14.78413963,14.51875019,14.42000961,14.73433971,,17.94706917,,20.06245995
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,38.284729,39.68880081,41.48205185,41.21474075,37.90439987,33.16328812,30.35520935,27.81822014,26.96212959,27.05138969,28.63235092,29.70211983,32.48434067,34.12715149,35.16083908,35.41756058,37.33842087,39.86238861,41.79207993,43.50165176,45.84896088,49.06621933,51.51856995,53.84115982,55.82955933,57.11425018,59.42163086,60.65129089,62.34843063,65.45468903,67.90873718,71.30863953,75.30509949,78.34372711,83.10340118,84.43518066,85.92777252,86.82759094,87.79432678,87.3837738,87.5031662,86.8720932,86.95818329,87.67410278,89.14443207,89.84925842,90.35192108,90.93164063,91.54428101
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,86.80844879,87.0300827,86.90328217,87.02854156,87.36129761,87.7233963,88.02136993,88.06968689,87.37264252,87.06516266,85.56449127,84.31613922,83.41877747,82.7392807,83.01730347,83.00023651,83.23236084,84.83733368,85.15470886,86.73094177,88.99799347,90.70204163,91.45748138,88.82118988,87.26159668,88.67317963,89.41345215,89.9272995,89.57920074,91.06434631,92.0610199,92.40408325,97.34693909,98.14730072,98.1897583,98.32759094,99.28372955,99.83776855,99.84475708,97.22103882,96.91001129,97.18340302,96.78019714
Togo,TGO,,2.875659943,3.830640078,4.102499962,4.829800129,5.936709881,7.894939899,9.322520256,10.85286045,12.91823959,14.31190014,,14.29942989,12.4242897,10.07227993,8.480330467,8.602589607,8.377300262,9.894220352,8.858650208,10.58998013,9.990690231,9.620710373,,10.60023022,11.76280975,12.48484039,12.97268963,,17.18021965,20.17020035,22.34579086,25.6552906,27.63158989,29.44626999,31.63966942,33.51702881,30.48057938,,,,,,,,,,51.9389801,,,,58.08380127,,60.78953934
Thailand,THA,,14.73680019,,17.33398056,18.9794693,20.2403698,22.51287079,24.61578941,25.30101013,,,,,,,,,,,,30.84707069,32.0763588,36.02273941,41.2750206,,,,,,,,63.85192108,66.25045013,,70.25760651,74.11641693,74.53127289,79.6640625,79.29276276,81.35778046,88.0219574,90.09351349,88.70224762,87.90157318,127.4411621,122.5948563,123.2745667,111.5132862,111.456771,108.5069179,107.9008947,103.9932396,106.4636787,110.2165469
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30396271,64.62911987,65.20974731,66.67976379,69.22241211,70.8772583,71.30847931,72.08844757,73.44831848,75.8500824,77.34835815,77.39688873,78.89009094,80.369133,81.28520966,,,,,,,85.21058251,85.91424984,87.15339084,85.78051424
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.17758179,88.82675171,92.37332916,96.0822525,
Latin America & the Caribbean (IDA & IBRD countries),TLA,26.37458992,28.05973053,31.5017395,33.71363068,39.28752899,42.03538132,44.80673981,46.55218124,47.95140076,48.60464859,49.16672134,50.29359818,51.30760956,52.35969925,53.15380859,53.59857941,55.3091011,56.18161011,57.0788002,57.78290939,58.51882172,59.81352997,60.80065918,61.36185074,62.68809128,64.29756927,65.92658234,67.17144012,69.82411957,72.21163177,74.00801086,75.93827057,89.16882324,86.93424225,88.70793915,89.18972015,84.50132751,89.09278107,90.42865753,91.42771149,92.40538788,92.84825897,92.8236618,97.59973907,97.59008026,97.59008789,98.39968109,98.60193634,99.73641968,99.99259949,99.53556061,100.5436096,99.97866058,100.0004807
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.34423065,55.8390007,,,54.85149002,65.3003006,68.39118366,71.65520108,71.86117992,70.13574096,72.44783972,76.01718034,81.09435764,85.43030818,88.20675129,91.16392977,91.48901386,,,
Middle East & North Africa (IDA & IBRD countries),TMN,16.0062809,16.11418915,18.10709953,19.45949936,20.79569054,22.54548073,24.69182968,26.9377594,28.75971985,30.17617035,31.33192062,32.45166016,33.95936966,35.11928177,36.30329132,37.69332886,39.78548813,41.11397171,41.98326111,43.39682007,46.9209404,47.95777893,48.26889038,50.12971878,52.86867142,53.93703842,54.55052948,56.57205963,58.8920517,60.93452072,62.38243866,63.62424088,64.68579102,66.07470703,67.06777191,66.91001892,67.30613708,66.59864044,67.09738159,68.52851868,69.35745239,72.59635162,73.3289032,70.70832825,71.34966278,71.25456238,71.56545258,71.77185822,72.21412659,72.79852295,73.5839386,74.41507721,74.97360229,
Tonga,TON,83.7461319,84.34796906,77.98842621,78.935112,80,80.20482635,,,86.71463776,,,105.5247879,108.8219604,,95.61196136,87.64096069,78.15878296,,,,91.51577759,94.37004089,,101.1253204,,,,,96.93791962,105.0392609,102.8080215,99.67048645,104.7515869,,,,99.00161743,86.35096741,107.2045288,119.4116821,110.5112762,106.4334564,97.78318024,98.42938995,102.6858646,108.7225661,,,,101.2909889,96.14003591,104.4226357,101.0767672,101.8499874
South Asia (IDA & IBRD),TSA,13.36581993,13.3980999,13.75951004,14.15371037,14.46848965,14.83605957,14.92016983,15.2842598,15.65406036,16.33782959,17.28244972,17.96936035,18.89521027,21.41641998,21.48999977,22.28544998,23.29692078,23.44763947,23.89175034,24.40398979,25.99320984,28.18117905,30.31183052,32.19461823,33.23912048,33.49745941,34.04040146,35.16186905,35.0333786,34.80955124,36.20574951,38.13286972,39.68848038,42.68740845,43.54008102,45.78297043,47.2780304,49.66262054,52.51530838,53.26467896,56.30804062,59.15750122,60.72362137,62.37812042,66.81452179,66.97120667,68.54308319,67.19480133,68.6757431,68.89341736,70.02646637,71.20485687,72.46331024,71.11283875
Sub-Saharan Africa (IDA & IBRD countries),TSS,10.95944977,11.03244972,11.31052017,11.61229992,11.75907993,12.05908966,12.36061001,12.66499043,13.27307987,13.82376957,14.58594036,15.59790039,16.76312065,17.15249062,17.68629074,19.1296196,19.9319706,20.23870087,20.06255913,19.46565056,19.83765984,20.19058037,20.14109993,20.30905914,20.61898994,21.36364937,21.66238022,21.72977066,22.22159004,22.48513985,22.74739075,23.84087944,24.36330032,25.44408989,26.71858978,27.6385498,28.50959969,29.15098953,31.28434944,33.15922165,35.13718033,36.37926102,38.00606155,40.67116928,39.75428009,40.38845062,40.05347824,40.53411865,40.91949081,41.67892075,42.47322083,43.02928162,42.93014908,
Trinidad and Tobago,TTO,,42.80308151,44.03245163,43.68090057,,,,57.13555908,,,,,78.92047882,81.77689362,84.46362305,83.49404907,,84.35684967,84.35198212,83.1892395,83.24617004,79.82852936,77.01651764,76.53568268,,,,,,,,,,,87.28632355,,,,,,,,,,,,,,,,,,,89.05065918
Tunisia,TUN,,13.12831974,13.16769981,13.0655098,13.13875961,13.1486702,14.04242992,15.05337048,16.17754936,17.19231987,17.93222046,18.4370594,20.88648033,23.68597031,26.06443024,28.85654068,31.42099953,31.71141052,32.81013107,35.81132889,36.27033997,36.99216843,38.72525024,41.89611816,47.26663971,51.39332962,55.65763092,57.72472,,69.21217346,72.69434357,74.82035065,76.25962067,77.18450928,,85.17285919,87.24211884,,91.23760986,88.88168335,88.39444733,89.40920258,,,,,95.93430328,,,,,,,
Turkiye,TUR,,15.60301018,17.14640045,18.1480999,18.7725296,,20.70240974,21.64024925,22.51930046,23.14488983,23.61094093,,25.17682076,26.00370026,27.34111023,,31.17176056,32.55302048,34.2908783,36.5934906,37.61222076,39.40523911,41.26869965,44.43336105,46.9215889,48.82144165,,50.02336884,,57.95890045,63.19401169,72.38986969,76.39276123,78.0895462,77.74781036,78.02052307,81.78840637,84.3841095,84.42062378,77.32528687,81.30654907,84.8130188,83.54515076,101.5230713,105.4643402,106.7079697,108.0441818,110.9619293,111.4091263,110.2763367,111.5117111,113.1485214,114.4553986,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,76.98413086,,,,,,,,61.69153976,,,74.51326752,,,,,,,,,,,,,87.84529877,97.73371124,87.31562805,,89.41548157,88.53502655,81.64556885,97.51937866,97.58673096,95.0509491
Tanzania,TZA,1.544770002,1.586660028,1.476510048,1.588420033,1.860329986,1.939509988,2.189559937,2.253050089,2.282480001,2.391750097,,2.164890051,2.136039972,2.178550005,,2.546689987,2.785830021,3.06539011,3.496609926,3.795609951,,4.488019943,4.548130035,4.554170132,4.599880219,4.663939953,4.708089828,4.898509979,,,,,,,,,,,,,28.47533035,,,31.49874857,29.57369995,26.36417961,26.12908004,27.02417285,29.4507078,31.27164017,32.01816433,28.92482948,,
Uganda,UGA,,,,,,1.818390012,2.251729965,2.335769892,2.409960032,2.501960039,,3.096630096,4.951879978,,,,6.627140045,,,,7.90350008,,7.375870228,,7.75262022,,,7.915329933,,,,,,,16.75296021,,,21.26914978,,,24.12699452,23.10452,23.34179193,24.94588011,25.08470488,,24.79296867,22.72689508,,,,,,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,95.50150299,94.67259216,,,,,98.51023865,98.19322968,98.87037659,100.2367783,101.1206512,98.22373962,91.27301788,96.43710327,97.54934692,96.865242,96.33113861,96.94223022,94.71549225,98.4852829,98.04695892,97.36145782,89.88633728,88.29425812,86.81218719,85.92797852,84.74687958,84.78701019,85.05081177,,
Upper middle income,UMC,28.12969971,32.07429123,36.63201904,40.75394058,43.59986115,44.46873856,45.62947845,46.47299957,45.79589081,43.02397919,39.17847061,37.05060959,35.52173996,34.97869873,35.28982925,36.72225952,38.14733124,40.70325089,42.48289108,43.80168915,44.68497849,46.57878113,48.74026871,50.55305099,52.20188904,54.17607117,56.86746979,58.91542053,61.46099091,63.42747879,64.70700836,67.05568695,70.88523865,71.44702148,74.03424072,75.90328979,77.71537781,81.88493347,84.58566284,88.35518646,89.68789673,91.12270355,91.79886627,94.4569931,94.56999969,94.32420349,94.05010986,94.20142365,94.87928772,95.57241058,95.78092194,96.40853119,96.56936646,96.82816315
Uruguay,URY,64.25785828,65.04943085,66.78678894,68.96076965,,,,,61.38290024,61.04724121,,,,,,,,,,,,,,,89.07440186,91.46466064,,,103.0408707,100.2166901,102.6275635,106.7132797,111.7685928,117.1094666,115.6837387,109.8077011,109.7698593,92.12584686,93.47099304,94.74260712,106.5622711,,,,,,,122.7873383,124.1534195,126.3436203,123.1529694,127.8001404,128.7429657,
United States,USA,,,62.30738831,,,,,,88.33483124,,,95.94190979,98.98853302,97.88394928,98.22769928,96.09456635,97.29878998,97.83055878,,,96.21672821,96.07655334,,96.62966156,96.19960022,95.28388977,94.32659149,,96.70337677,,,,,,,95.9484787,,,,,,,,96.30905914,97.51304626,98.17357635,98.47470856,98.69555664,98.79605865,99.18945313,99.41429901,101.344368,98.65116119,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93273163,83.9072113,,,93.60336304,94.25971222,86.46460724,87.58988953,89.18881226,87.91451263,89.0407486,89.78887939,89.21285248,91.58900829,91.60046856,91.31877071,91.9389632,92.46815163,93.55917929,94.81412557,96.25990295,90.40781634,85.4681054,86.4149785,86.15964117
St. Vincent and the Grenadines,VCT,,17.84980965,25.23851967,,29.75768089,29.01215935,29.91349983,,,,,,48.0580101,,45.53245163,38.93437958,43.35852814,54.04697037,47.76118851,,,63.10638046,,,,,,,,,91.46038055,,92.80357361,91.26390839,98.22247314,98.77423859,,107.497261,111.6266327,110.7732697,111.0421066,105.3961182,106.4699707,110.1866074,114.797081,118.18396,,,,129.0451993,127.405801,128.3023944,128.362961,124.7071075
"Venezuela, RB",VEN,,31.38578033,34.20827103,37.03942871,39.95856094,42.06932831,,,,,,,,,58.70214844,60.68962097,60.98431015,59.97809982,59.63153839,59.01673126,,59.61375046,60.68856812,61.47978973,,,,,,62.29579163,65.02970886,68.87715912,72.9138031,73.89244843,76.47995758,78.76931763,81.40789795,83.71172333,85.01065826,85.65268707,85.66996765,86.52197266,88.74820709,96.50977325,95.24443054,93.1753006,89.39956665,88.10678101,,,,,,99.7403183
British Virgin Islands,VGB,,103.2608719,94.87178802,83.8235321,87.73388672,89.21161652,90.65605927,,,85.07993317,,76.58119965,,,114.0718613,87.85185242,,,,,94.92635345,97.54501343,97.65625,,96.53179169,,,,,93.76657867,98.84169769,99.50556183,93.7062912,99.65908813,99.33036041,113.20755,115.1884689,114.3964615,,107.2805099,106.7778931,97.65306091,97.99598694,99.21721649,100.3891068,100.5797119,102.3255768,94.42198944,,,,82.56809235,82.4124527,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,85.95989227,90.87153625,97.56787109,101.9071198,102.9027786,107.9842911,114.2756729,123.5037079,128.2565155,131.7440338,130.197403,126.8907623,124.9496231,122.7656631,,116.535141,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,,,,,,,37.15625,38.29193115,,,,,,,,,,,,,,,,,,,,,52.93867874,,,,,,,,,,,,,,,,,83.38311759,85.74158547,86.88342746,88.36426667,90.7213492,92.65061358,96.41990726,97.28471964,
Vanuatu,VUT,5.03881979,5.454549789,5.612100124,5.810939789,6.578949928,8.077219963,9.046330452,10.49894047,10.80064011,,10.62852001,10.27138042,,10.81750011,,,,,,,,16.44850922,,,,,,,,28.21884918,36.25025177,32.65201187,36.16754913,34.16571045,36.442379,,,,,,53.3714841,,,,,53.16228104,,,,,57.32450867,59.32302856,76.42188313,117.2624491
World,WLD,35.28913879,36.53789139,38.41262054,40.29093933,41.64728165,42.33832932,43.09043121,43.9210701,44.07204819,42.9233284,42.05112076,41.2685318,40.90248871,41.19903946,41.2729187,42.02709961,43.01240921,44.13063812,44.74264908,45.1281395,45.75698853,47.01313019,48.29325104,49.54558945,50.55860901,51.41925049,52.43130112,53.45830917,54.30513,54.9623909,55.89237976,57.61108017,59.51345825,60.72589111,61.79156113,62.98307037,63.73923111,65.66533661,67.41625977,68.86530304,70.33183289,71.6879425,72.3380127,74.13831329,75.17566681,75.12400818,75.27366638,74.87889862,75.48715973,75.8445816,76.19051361,76.78759003,77.14163208,76.77349854
Samoa,WSM,58.46083069,,,,,69.46295166,68.35401154,72.56915283,71.72245789,72.80812836,74.84082031,,,,,,,,,,,,,,80.44261932,78.66031647,75.95575714,80.7192688,81.40361023,81.75399017,82.85909271,84.28032684,84.55744934,86.56411743,85.67456055,84.58914185,84.8307724,83.62719727,,83.62140656,84.95501285,84.12371134,83.32361894,,88.36334851,87.60550276,87.87494155,,,,,,,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00626945,,24.04636955,,26.22896957,27.7051506,27.75793076,,,28.69487,,31.35644913,33.15060043,34.20552063,36.95138168,,,39.8327713,,,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,77.96806335,88.20330048,96.49774933,,,97.50238037,,,,91.23803711,87.34558868,81.8719635,80.90270233,79.65992737,78.98957062,80.30323029,80.86779785,83.54208374,85.05593872,83.90257263,86.36089325,88.03530884,91.12847137,95.6340332,,111.3220901,110.4853973,116.3620224,117.2975922,113.3558884,115.7875824,115.9541931,117.6371231,113.8910522,
Zambia,ZMB,8.063360214,,8.798629761,,8.968830109,,,,,10.62380981,10.84414005,10.92547989,11.08637047,,,,14.34803009,,14.58833981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,5.533619881,5.811460018,6.166920185,6.506569862,6.647260189,7.057489872,7.176000118,7.365009785,7.188879967,6.766419888,,12.64818001,18.26787949,24.21212006,30.03861046,33.2417717,35.31132889,37.44105911,37.69752884,37.60372162,39.16976929,38.07323074,34.05049896,32.0044899,32.81203079,34.61429977,35.6917305,,,36.95415115,36.98859024,38.60683823,37.72072983,36.0468483,,,,,,,,,50.09587097,49.84991837,,,,,,,,,,
